2585.752078467453	300.0	2000.0	261.62149315509345	0	0.0	2585.752078467453	1	0	tensor(4, device='cuda:0')	-1.8802016832132542
3200.0	1000.0	2385.7520784674534	0.0	0	103.30308508341795	2585.7520784674525	1	0	tensor(3, device='cuda:0')	-0.3175220556334333
4200.0	1000.0	2385.7520784674534	0.0	0	527.383817037994	2585.7520784674525	1	0	tensor(3, device='cuda:0')	1.0864507486925028
5200.0	1000.0	2385.7520784674534	0.0	0	239.2366074748561	2585.752078467452	1	0	tensor(3, device='cuda:0')	1.0864507486925028
6200.0	1000.0	2385.752078467454	0.0	0	357.59172563913944	2585.7520784674525	1	0	tensor(3, device='cuda:0')	1.0864507486925028
7200.0	1000.0	2385.7520784674557	0.0	0	191.74267647406668	2585.7520784674534	1	0	tensor(3, device='cuda:0')	1.0864507486925028
8200.0	1000.0	2385.7520784674552	0.0	0	76.4436808778064	2585.7520784674534	1	0	tensor(3, device='cuda:0')	1.0864507486925028
9200.0	1000.0	2385.7520784674557	0.0	0	507.91951652087664	2585.7520784674543	1	0	tensor(3, device='cuda:0')	1.0864507486925028
10200.0	1000.0	2385.7520784674557	0.0	0	438.77507517459344	2585.7520784674543	1	0	tensor(3, device='cuda:0')	1.0864507486925026
11200.0	1000.0	2385.752078467456	0.0	0	188.07046097615057	2585.752078467456	1	0	tensor(3, device='cuda:0')	1.0864507486925024
12200.0	1000.0	2385.752078467457	0.0	0	340.36873352434486	2585.752078467456	1	0	tensor(3, device='cuda:0')	1.0864507486925024
13213.6978604295	1000.0	2372.054218037956	0.0	0	52.611024865940635	2585.752078467456	1	0	tensor(3, device='cuda:0')	1.0864507486925024
14779.720183318637	1000.0	1806.0318951488196	0.0	0	0.0	2585.752078467456	1	0	tensor(3, device='cuda:0')	1.0864507486925024
15791.684382402484	1000.0	1794.0676960649732	0.0	0	0.0	2585.752078467456	1	0	tensor(3, device='cuda:0')	1.0864507486925024
16482.92924573957	1000.0	2102.822832727884	0.0	0	0.0	2585.7520784674543	1	0	tensor(3, device='cuda:0')	1.0864507486925024
17200.0	1000.0	2385.7520784674543	0.0	0	224.2599960603875	2585.7520784674525	1	0	tensor(3, device='cuda:0')	1.0864507486925028
18200.0	1000.0	2385.752078467456	0.0	0	534.5012341065703	2585.7520784674543	1	0	tensor(3, device='cuda:0')	1.0864507486925028
