9342.309544707416	300.0	2000.0	68.2666896580443	0	0.0	6342.309544707416	1	0	tensor(6, device='cuda:0')	-11.730761053643056
9414.04997198721	300.0	2928.259572720207	0.0	0	0.0	3342.3095447074165	1	0	tensor(6, device='cuda:0')	-9.25217587364847
10200.0	2000.0	3142.309544707418	0.0	0	503.08160192942887	3342.3095447074184	1	0	tensor(3, device='cuda:0')	-0.2521758736484707
11200.0	2000.0	3142.309544707417	0.0	0	681.9184081689455	3342.3095447074165	1	0	tensor(3, device='cuda:0')	1.6449441112374106
12200.0	2000.0	3142.309544707415	0.0	0	748.4091209319522	3342.3095447074156	1	0	tensor(3, device='cuda:0')	1.6449441112374108
13200.0	2000.0	3142.3095447074156	0.0	0	637.561957395119	3342.3095447074156	1	0	tensor(3, device='cuda:0')	1.644944111237411
14200.0	2000.0	3142.309544707414	0.0	0	774.3936652805551	3342.3095447074156	1	0	tensor(3, device='cuda:0')	1.644944111237411
15200.0	2000.0	3142.3095447074147	0.0	0	574.170816156884	3342.3095447074156	1	0	tensor(3, device='cuda:0')	1.644944111237411
16200.0	2000.0	3142.3095447074143	0.0	0	652.6356092214464	3342.3095447074156	1	0	tensor(3, device='cuda:0')	1.644944111237411
17200.0	2000.0	3142.3095447074124	0.0	0	529.7403549100818	3342.3095447074156	1	0	tensor(3, device='cuda:0')	1.644944111237411
18200.0	2000.0	3142.30954470741	0.0	0	657.1373886436886	3342.309544707412	1	0	tensor(3, device='cuda:0')	1.6449441112374117
19200.0	2000.0	3142.3095447074083	0.0	0	607.0649500928957	3342.30954470741	1	0	tensor(3, device='cuda:0')	1.644944111237412
20200.0	2000.0	3142.309544707409	0.0	0	313.6711749814058	3342.3095447074083	1	0	tensor(3, device='cuda:0')	1.6449441112374128
21200.0	2000.0	3142.3095447074065	0.0	0	523.4476496784009	3342.3095447074083	1	0	tensor(3, device='cuda:0')	1.644944111237413
22200.0	2000.0	3142.3095447074074	0.0	0	552.472312080954	3342.3095447074047	1	0	tensor(3, device='cuda:0')	1.6449441112374137
23200.0	2000.0	3142.3095447074074	0.0	0	408.4387967011862	3342.3095447074047	1	0	tensor(3, device='cuda:0')	1.6449441112374137
24200.0	2000.0	3142.3095447074074	0.0	0	393.8198867272222	3342.3095447074047	1	0	tensor(3, device='cuda:0')	1.6449441112374137
